,Unnamed: 0,label,tweet,tokens,stem,lemmas,text
2688,5376,2.0,@NavbharatTimes Aatankwadi h y Suar,"['user', 'aatankwadi', 'h', 'y', 'suar']",us aatankwad h y suar,user aatankwadi h y suar,"User Terrorist Swine Pigs
"
2689,5378,0.0,RT @trueindianAliya: @sghoney4545 @imindianydmm @Gopal85605520 @RKPandeyGuruji @1vQSar0ktbsUxYi @Varinde37395875 @narendr21630865 @develdub\xe2\x80\xa6,"['rt', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'mentionxe2x80xa6']",rt us us us us us us us us mentionxe2x80xa6,rt user user user user user user user user mentionxe2x80xa6,"rt user user user user user user user user mentionxe2x80xa6
"
2690,5380,2.0,RT @Dharmatma_Abhi: @ur99 Kya chahte ho?\n- Aazaadi!\nKuch aata jaata?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap tumha\xe2\x80\xa6,"['rt', 'user', 'user', 'kya', 'chahte', 'hon', 'aazaadinkuch', 'aata', 'jaatan', 'barbaadinlog', 'tumharen', 'fasaadinsoch', 'tumharin', 'jihadinbaap', 'tumhaxe2x80xa6']",rt us us kya chaht hon aazaadinkuch aat jaat barbaadinlog tumh fasaadinsoch tumharin jihadinbaap tumhaxe2x80xa6,rt user user kya chahte hon aazaadinkuch aata jaatan barbaadinlog tumharen fasaadinsoch tumharin jihadinbaap tumhaxe2x80xa6,"RAT user what user want freely
"
2691,5382,2.0,Dogali Media or Dogale log.. \napni Maa Behan ki Raksha k liye ek ko maarne vala aatankwadi h or Lakho begunaaho ko\xe2\x80\xa6 https://t.co/LuLDe2XaPS,"['dogali', 'media', 'or', 'dogale', 'log', 'napni', 'maa', 'behan', 'ki', 'raksha', 'k', 'liye', 'ek', 'ko', 'maarne', 'vala', 'aatankwadi', 'h', 'or', 'lakho', 'begunaaho', 'koxe2x80xa6', 'url']",dogal med or dog log napn maa beh ki raksh k liy ek ko maarn val aatankwad h or lakho begunaaho koxe2x80xa6 url,dogali media or dogale log napni maa behan ki raksha k liye ek ko maarne vala aatankwadi h or lakho begunaaho koxe2x80xa6 url,"Dogali Media and Dignitaries Killing a Terrorist to Protect Nappy Mother Sister: Lakho Begunaho Koksi 2x 80x 6 URL
"
2692,5384,0.0,@nagendrarawat53 @BJP4India Buddha bhi\n\nAise logo ke juth ko naam diya gya hizabullah (hizbul mujahid nahi) means a\xe2\x80\xa6 https://t.co/wRBlvpPDPD,"['user', 'user', 'buddha', 'bhinnaise', 'logo', 'ke', 'juth', 'ko', 'naam', 'diya', 'gya', 'hizabullah', 'hizbul', 'mujahid', 'nahi', 'means', 'axe2x80xa6', 'url']",us us buddh bhinna logo ke juth ko naam diy gya hizabullah hizb mujahid nah mean axe2x80xa6 url,user user buddha bhinnaise logo ke juth ko naam diya gya hizabullah hizbul mujahid nahi mean axe2x80xa6 url,"User User Buddha Bhinasee's name given to the jooth of the people Hizbullah Hizbul Mujahid No I Aksi 2 X 80 X 6 URL
"
2693,5386,0.0,@nagendrapathak @sambitswaraj @OffcialRajiv Gandhi baapu \n\nYaa \n\nAatankwadi sanghee godse...???,"['user', 'user', 'user', 'gandhi', 'baapu', 'nnyaa', 'nnaatankwadi', 'sanghee', 'godse']",us us us gandh baapu nnya nnaatankwad sangh gods,user user user gandhi baapu nnyaa nnaatankwadi sanghee godse,"Username of Usha Gandhi Gandhi Nanaytankwadi Sanghi Godse
"
2694,5388,0.0,"WhySoBiased? Bhrasth Neta, desh drohi abhineta, aatankwadi sab kHAAS, Sant Asaram AAM?","['whysobiased', 'bhrasth', 'neta', 'desh', 'drohi', 'abhineta', 'aatankwadi', 'sab', 'khaas', 'sant', 'asaram', 'aam']",whysobias bhrasth net desh droh abhinet aatankwad sab khaa sant asaram aam,whysobiased bhrasth neta desh drohi abhineta aatankwadi sab khaas sant asaram aam,"Visobeseed corrupt leader, country malicious actor terrorist, all special Sant Asaram mango
"
2695,5390,2.0,#Kashmir\nKya chahte ho?\n- Aazaadi!\nAur aati kya hai?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBa\xe2\x80\xa6 https://t.co/35NajiO8f9,"['hashtagnkya', 'chahte', 'hon', 'aazaadinaur', 'aati', 'kya', 'hain', 'barbaadinlog', 'tumharen', 'fasaadinsoch', 'tumharin', 'jihadinbaxe2x80xa6', 'url']",hashtagnky chaht hon aazaadina aat kya hain barbaadinlog tumh fasaadinsoch tumharin jihadinbaxe2x80xa6 url,hashtagnkya chahte hon aazaadinaur aati kya hain barbaadinlog tumharen fasaadinsoch tumharin jihadinbaxe2x80xa6 url,"Hashtagankya want Azadinour, what comes to waste?
"
2696,5392,1.0,@nanakdhar1 @AnchorAnandN @TimesNow Bhagwan Talibanis are aatankwadi. 99% hindu condemned Bhagwa Taliban. They are terrorist,"['user', 'user', 'user', 'bhagwan', 'talibanis', 'are', 'aatankwadi', 'ninety-nine', 'hindu', 'condemned', 'bhagwa', 'taliban', 'they', 'are', 'terrorist']",us us us bhagw talib ar aatankwad ninety-nine hindu condemn bhagw talib they ar ter,user user user bhagwan talibanis be aatankwadi ninety-nine hindu condemn bhagwa taliban they be terrorist,"user user user bhagwan talibanis be aatankwadi ninety-nine hindu condemn bhagwa taliban they be terrorist
"
2697,5394,0.0,@sardesairajdeep @PMOIndia Or lunch kis aatankwadi k saath fix tha ??,"['user', 'user', 'or', 'lunch', 'kis', 'aatankwadi', 'k', 'saath', 'fix', 'tha']",us us or lunch kis aatankwad k saa fix tha,user user or lunch kis aatankwadi k saath fix tha,"Which user and lunch was the fix with which terrorist?
"
2698,5396,2.0,@RakeshSinha01 Hello sanghee prof. \n\nVandematram yaad karle pahle. \n\nOr \n\nNathu godse gaddar namakharaam aatankwadi\xe2\x80\xa6 https://t.co/S32JwtWMp0,"['user', 'hello', 'sanghee', 'prof', 'nnvandematram', 'yaad', 'karle', 'pahle', 'nnor', 'nnnathu', 'godse', 'gaddar', 'namakharaam', 'aatankwadixe2x80xa6', 'url']",us hello sangh prof nnvandematram yaad karl pahl nnor nnnathu gods gadd namakharaam aatankwadixe2x80xa6 url,user hello sanghee prof nnvandematram yaad karle pahle nnor nnnathu godse gaddar namakharaam aatankwadixe2x80xa6 url,"User Hello Sangahi Prof Nwandematram
"
2699,5398,0.0,@Imjytk Konsa indian mujahid kabka khatam ho chuka he. Aur mughal agar aatankwadi the to kyu 900 -1000 sal raj karn\xe2\x80\xa6 https://t.co/ifKeQjFFVX,"['user', 'konsa', 'indian', 'mujahid', 'kabka', 'khatam', 'ho', 'chuka', 'he', 'aur', 'mughal', 'agar', 'aatankwadi', 'the', 'to', 'kyu', 'nine hundred', 'one thousand', 'sal', 'raj', 'karnxe2x80xa6', 'url']",us kons ind mujahid kabk khatam ho chuk he aur mugh ag aatankwad the to kyu nine hundred one thousand sal raj karnxe2x80xa6 url,user konsa indian mujahid kabka khatam ho chuka he aur mughal agar aatankwadi the to kyu nine hundred one thousand sal raj karnxe2x80xa6 url,"Which Indian Mujahid Kabka has ended and if the Mughals were terrorists, then why did the Nine Hundred One Thousand Years Raj Currency 2 URL 80 X 6 URL
"
2700,5400,1.0,@AliSohrab007 @BSF_India @khalidmfp aatankwadi hindu machinry  jis ka mool sansthapak p jawahar lal hai jis ne  sab\xe2\x80\xa6 https://t.co/Pi3QZd0Ys8,"['user', 'user', 'user', 'aatankwadi', 'hindu', 'machinry', 'jis', 'ka', 'mool', 'sansthapak', 'p', 'jawahar', 'lal', 'hai', 'jis', 'ne', 'sabxe2x80xa6', 'url']",us us us aatankwad hindu machinry jis ka mool sansthapak p jawah lal hai jis ne sabxe2x80xa6 url,user user user aatankwadi hindu machinry jis ka mool sansthapak p jawahar lal hai jis ne sabxe2x80xa6 url,"USER USER USER Terrorist Hindu Machiri whose original founder is Jawaharlal who subsided 2 x 80 x 6 url
"
2701,5402,0.0,@nagendrarawat53 @BJP4India Magar kisi ne socha nahi\n\nGermany ki hotel pe humla huaa\n\nGermani ne badla liya kuch hi\xe2\x80\xa6 https://t.co/DCuMkB9DpX,"['user', 'user', 'magar', 'kisi', 'ne', 'socha', 'nahinngermany', 'ki', 'hotel', 'pe', 'humla', 'huaanngermani', 'ne', 'badla', 'liya', 'kuch', 'hixe2x80xa6', 'url']",us us mag kis ne soch nahinngermany ki hotel pe huml huaanngerman ne badl liy kuch hixe2x80xa6 url,user user magar kisi ne socha nahinngermany ki hotel pe humla huaanngermani ne badla liya kuch hixe2x80xa6 url,"User user but no one thought that Humla Huangaramani took revenge on the hotel of the city.
"
2702,5404,2.0,@sardanarohit Abe bjp ka dalal  ... jab Bangladesh desh m murder karne wala zakir nayak se barbhawit tha  to tum go\xe2\x80\xa6 https://t.co/vKbtBUPNuG,"['user', 'abe', 'bjp', 'ka', 'dalal', 'jab', 'bangladesh', 'desh', 'm', 'murder', 'karne', 'wala', 'zakir', 'nayak', 'se', 'barbhawit', 'tha', 'to', 'tum', 'goxe2x80xa6', 'url']",us ab bjp ka dal jab bangladesh desh m murd karn wal zakir nayak se barbhawit tha to tum goxe2x80xa6 url,user abe bjp ka dalal jab bangladesh desh m murder karne wala zakir nayak se barbhawit tha to tum goxe2x80xa6 url,"User now BJP broker when Bangladesh was influenced by Zakir Nayak, who murdered in the country, then you go 2x 80x 6 URL
"
2703,5406,0.0,@aajtak Aatankwadi ko marna hi chahiye aatnkwad par p bath nahi karte ho armi ke hamare jwan jab sahid hote hai tab\xe2\x80\xa6 https://t.co/Tlt5sNL1FH,"['user', 'aatankwadi', 'ko', 'marna', 'hi', 'chahiye', 'aatnkwad', 'par', 'p', 'bath', 'nahi', 'karte', 'ho', 'armi', 'ke', 'hamare', 'jwan', 'jab', 'sahid', 'hote', 'hai', 'tabxe2x80xa6', 'url']",us aatankwad ko marn hi chahiy aatnkwad par p bath nah kart ho arm ke ham jwan jab sahid hot hai tabxe2x80xa6 url,user aatankwadi ko marna hi chahiye aatnkwad par p bath nahi karte ho armi ke hamare jwan jab sahid hote hai tabxe2x80xa6 url,"User terrorist must die. You do not talk about terrorism. When our soldiers of the army are martyred, then,
"
2704,5408,0.0,@SirSunilShetty Ye sab karne k baad congi Pm ko dosh deti hai..kitni tadpan Hai inme...notbandi ki vajah seesab pag\xe2\x80\xa6 https://t.co/TenRcJSB8f,"['user', 'ye', 'sab', 'karne', 'k', 'baad', 'congi', 'pm', 'ko', 'dosh', 'deti', 'haikitni', 'tadpan', 'hai', 'inmenotbandi', 'ki', 'vajah', 'seesab', 'pagxe2x80xa6', 'url']",us ye sab karn k baad cong pm ko dosh det haikitn tadp hai inmenotband ki vajah seesab pagxe2x80xa6 url,user ye sab karne k baad congi pm ko dosh deti haikitni tadpan hai inmenotbandi ki vajah seesab pagxe2x80xa6 url,"After all this, the user blames the congee pt because of the disturbance caused by the enantabandi;
"
2705,5410,0.0,@nagendrarawat53 @BJP4India Khatma kyu nahi kar dete ?\n\nEk sochne wali baat samne aayi\n\nKya sabhi desh aur midiya m\xe2\x80\xa6 https://t.co/rm7gWvDoRD,"['user', 'user', 'khatma', 'kyu', 'nahi', 'kar', 'dete', 'nnek', 'sochne', 'wali', 'baat', 'samne', 'aayinnkya', 'sabhi', 'desh', 'aur', 'midiya', 'mxe2x80xa6', 'url']",us us khatm kyu nah kar det nnek sochn wal baat samn aayinnky sabh desh aur midiy mxe2x80xa6 url,user user khatma kyu nahi kar dete nnek sochne wali baat samne aayinnkya sabhi desh aur midiya mxe2x80xa6 url,"Why users do not end users, think of them in front of all the countries and media, Maxi 2, 80, 6 URL
"
2706,5412,0.0,@ajitanjum @ArvindKejriwal ...........aek aatankwadi hai....ya sub aatankwadi hain......?,"['user', 'user', 'aek', 'aatankwadi', 'haiya', 'sub', 'aatankwadi', 'hain']",us us aek aatankwad haiy sub aatankwad hain,user user aek aatankwadi haiya sub aatankwadi hain,"User user is a terrorist or all are terrorists
"
2707,5414,0.0,"@sambitswaraj Patra ji becharo ki satta chhin li,sare kaale karnaame ujagar ker diye ,sare algawwadi,aatankwadi,ris\xe2\x80\xa6 https://t.co/3PqLf1eL6h","['user', 'patra', 'ji', 'becharo', 'ki', 'satta', 'chhin', 'lisare', 'kaale', 'karnaame', 'ujagar', 'ker', 'diye', 'sare', 'algawwadiaatankwadirisxe2x80xa6', 'url']",us patr ji becharo ki satt chhin lis kaal karnaam ujag ker diy sar algawwadiaatankwadirisxe2x80xa6 url,user patra ji becharo ki satta chhin lisare kaale karnaame ujagar ker diye sare algawwadiaatankwadirisxe2x80xa6 url,"User letter jee Bacharo's power stripped away, black exploits have exposed all the separatists.
"
2708,5416,0.0,"Hum indian kahte hai aatankwadi se humhe bachao, now here terrorist are saying that save us from ISRAEL","['hum', 'indian', 'kahte', 'hai', 'aatankwadi', 'se', 'humhe', 'bachao', 'now', 'here', 'terrorist', 'are', 'saying', 'that', 'save', 'us', 'from', 'israel']",hum ind kaht hai aatankwad se humh bachao now her ter ar say that sav us from israel,hum indian kahte hai aatankwadi se humhe bachao now here terrorist be say that save us from israel,"We Indians say save us from terrorists, now here, terrorists be Sai that save us from Israel
"
2709,5418,0.0,"@News18India @awasthis @sambitswaraj @Pawankhera @ameeque_Jamei aatankwadi ke upar kadi karwai horahahai, pratidin\xe2\x80\xa6 https://t.co/MIIBEHbT6y","['user', 'user', 'user', 'user', 'user', 'aatankwadi', 'ke', 'upar', 'kadi', 'karwai', 'horahahai', 'pratidinxe2x80xa6', 'url']",us us us us us aatankwad ke up kad karwa horahaha pratidinxe2x80xa6 url,user user user user user aatankwadi ke upar kadi karwai horahahai pratidinxe2x80xa6 url,"User User User User User There is a strong crackdown on terrorist. Daily 2x80x6 URL
"
2710,5420,0.0,"@News18India waha to kui vampanthi naxalwadi aatankwadi student to nehihena, jase JNU ke zoo park me bhare padehai","['user', 'waha', 'to', 'kui', 'vampanthi', 'naxalwadi', 'aatankwadi', 'student', 'to', 'nehihena', 'jase', 'jnu', 'ke', 'zoo', 'park', 'me', 'bhare', 'padehai']",us wah to kui vampanth naxalwad aatankwad stud to nehihen jas jnu ke zoo park me bhar padeha,user waha to kui vampanthi naxalwadi aatankwadi student to nehihena jase jnu ke zoo park me bhare padehai,"User, he is a leftist Naxalite terrorist student, like Nehihena, filled in the zoo park of Janu
"
2711,5422,1.0,RT @wahajbaba_adv: Rajasthan me RSS ke Aatankwadi ne Lovejihad ke Naam par Gharib Musalman Afrazul ko Zinda Jala Kar maar Diya Gaya\n\n#Aj_Mo\xe2\x80\xa6,"['rt', 'user', 'rajasthan', 'me', 'rss', 'ke', 'aatankwadi', 'ne', 'lovejihad', 'ke', 'naam', 'par', 'gharib', 'musalman', 'afrazul', 'ko', 'zinda', 'jala', 'kar', 'maar', 'diya', 'gayannhashtagxe2x80xa6']",rt us rajasth me rss ke aatankwad ne lovejihad ke naam par gharib musalm afraz ko zind jal kar maar diy gayannhashtagxe2x80xa6,rt user rajasthan me rss ke aatankwadi ne lovejihad ke naam par gharib musalman afrazul ko zinda jala kar maar diya gayannhashtagxe2x80xa6,"RAT user: In Rajasthan, RSS terrorist killed a poor Muslim Afrazul in the name of Lavjihad.
"
2712,5424,0.0,@nagendrarawat53 @BJP4India Dusri baat \n\nWorld ke logo se kyi desho ki sarkar aur midiya sach chupa raha he\n\nIsis a\xe2\x80\xa6 https://t.co/R9ENMnjggT,"['user', 'user', 'dusri', 'baat', 'nnworld', 'ke', 'logo', 'se', 'kyi', 'desho', 'ki', 'sarkar', 'aur', 'midiya', 'sach', 'chupa', 'raha', 'hennisis', 'axe2x80xa6', 'url']",us us dusr baat nnworld ke logo se kyi desho ki sark aur midiy sach chup rah hennis axe2x80xa6 url,user user dusri baat nnworld ke logo se kyi desho ki sarkar aur midiya sach chupa raha hennisis axe2x80xa6 url,"User User Second thing is the truth and media of many countries is hiding the truth from the world of Nunworld.
"
2713,5426,0.0,@Anil_jungi @MajorPoonia @adgpi @crpfindia @BSF_India @JmuKmrPolice Anil sir Indian army ki Saman Bhartiya Janta Pa\xe2\x80\xa6 https://t.co/x1a9wQnNEL,"['user', 'user', 'user', 'user', 'user', 'user', 'anil', 'sir', 'indian', 'army', 'ki', 'saman', 'bhartiya', 'janta', 'paxe2x80xa6', 'url']",us us us us us us anil sir ind army ki sam bhartiy jant paxe2x80xa6 url,user user user user user user anil sir indian army ki saman bhartiya janta paxe2x80xa6 url,"user user user user user user anil sir indian army ki saman bhartiya janta paxe2x80xa6 url
"
2714,5428,0.0,"@S_MahajanLS Wo v BJP ke samay me huwa tha, us samay ke sarkar ki kamjor i thi. Aatankwadi sansad parisar me kaise ghus gaye.","['user', 'wo', 'v', 'bjp', 'ke', 'samay', 'me', 'huwa', 'tha', 'us', 'samay', 'ke', 'sarkar', 'ki', 'kamjor', 'i', 'thi', 'aatankwadi', 'sansad', 'parisar', 'me', 'kaise', 'ghus', 'gaye']",us wo v bjp ke samay me huw tha us samay ke sark ki kams i thi aatankwad sansad paris me kais ghu gay,user wo v bjp ke samay me huwa tha us samay ke sarkar ki kamjor i thi aatankwadi sansad parisar me kaise ghus gaye,"The user who was in the time of BJP was the weakest of the government of that time. How did the terrorists enter the Parliament complex
"
2715,5430,0.0,@nagendrarawat53 @BJP4India Kuch ghante baad yaani usi din Germani ne aatankwadi thikano pe humla kiya\nYah khabr mi\xe2\x80\xa6 https://t.co/J3En9OghXV,"['user', 'user', 'kuch', 'ghante', 'baad', 'yaani', 'usi', 'din', 'germani', 'ne', 'aatankwadi', 'thikano', 'pe', 'humla', 'kiyanyah', 'khabr', 'mixe2x80xa6', 'url']",us us kuch ghant baad yaan us din german ne aatankwad thikano pe huml kiyanyah khabr mixe2x80xa6 url,user user kuch ghante baad yaani usi din germani ne aatankwadi thikano pe humla kiyanyah khabr mixe2x80xa6 url,"After a few hours, on the same day, Germany joined the terrorist hideout.
"
2716,5432,1.0,@nagendrarawat53 @BJP4India Aur muslim ko badnam karne khud hi humla karwate ho\nAur badle me aatankwadi thikano pe\xe2\x80\xa6 https://t.co/ksMj1VIE9X,"['user', 'user', 'aur', 'muslim', 'ko', 'badnam', 'karne', 'khud', 'hi', 'humla', 'karwate', 'honaur', 'badle', 'me', 'aatankwadi', 'thikano', 'pexe2x80xa6', 'url']",us us aur muslim ko badnam karn khud hi huml karw hona badl me aatankwad thikano pexe2x80xa6 url,user user aur muslim ko badnam karne khud hi humla karwate honaur badle me aatankwadi thikano pexe2x80xa6 url,"To discredit the user and the Muslim, he should get himself humbled and in return, the terrorist Thikano Paxi 2x 80x 6 URL
"
2717,5434,1.0,@YoungMuslimIN @TimesNow haha sapne dekh hindu ceo bante hai aatankwadi nahi,"['user', 'user', 'haha', 'sapne', 'dekh', 'hindu', 'ceo', 'bante', 'hai', 'aatankwadi', 'nahi']",us us hah sapn dekh hindu ceo bant hai aatankwad nah,user user haha sapne dekh hindu ceo bante hai aatankwadi nahi,"User User: Hindu CEOs become terrorists by dreaming
"
2718,5436,0.0,@priyankac19 Mtlb ki hawai jahaj me fanse logo ko mrne dena chahiye tha magar ek aatankwadi ko nahi chhodna tha ek\xe2\x80\xa6 https://t.co/jFDnZ84kJC,"['user', 'mtlb', 'ki', 'hawai', 'jahaj', 'me', 'fanse', 'logo', 'ko', 'mrne', 'dena', 'chahiye', 'tha', 'magar', 'ek', 'aatankwadi', 'ko', 'nahi', 'chhodna', 'tha', 'ekxe2x80xa6', 'url']",us mtlb ki hawa jahas me fans logo ko mrne den chahiy tha mag ek aatankwad ko nah chhodna tha ekxe2x80xa6 url,user mtlb ki hawai jahaj me fanse logo ko mrne dena chahiye tha magar ek aatankwadi ko nahi chhodna tha ekxe2x80xa6 url,"User means that people trapped in the airplane should have been allowed to die but a terrorist was not to be left out.
"
2719,5438,0.0,@BJP4India @AmitShah Agar wo aatankwadi hai to videsh mantralaye unko visa kaise diya Matlab sushma ji galat logon\xe2\x80\xa6 https://t.co/NEt2KOkIXn,"['user', 'user', 'agar', 'wo', 'aatankwadi', 'hai', 'to', 'videsh', 'mantralaye', 'unko', 'visa', 'kaise', 'diya', 'matlab', 'sushma', 'ji', 'galat', 'logonxe2x80xa6', 'url']",us us ag wo aatankwad hai to videsh mantralay unko vis kais diy matlab sushm ji gal logonxe2x80xa6 url,user user agar wo aatankwadi hai to videsh mantralaye unko visa kaise diya matlab sushma ji galat logonxe2x80xa6 url,"If the user is a terrorist, then how did the Ministry of External Affairs grant him a visa. Sushma ji
"
2720,5440,0.0,@nagendrarawat53 @BJP4India Aur ye baat americi Lashkar ke ek jawan ne batayi \n\nUse isis ne shamil hone ko kaha gya\xe2\x80\xa6 https://t.co/Ylmprcaxrz,"['user', 'user', 'aur', 'ye', 'baat', 'americi', 'lashkar', 'ke', 'ek', 'jawan', 'ne', 'batayi', 'nnuse', 'isis', 'ne', 'shamil', 'hone', 'ko', 'kaha', 'gyaxe2x80xa6', 'url']",us us aur ye baat americ lashk ke ek jaw ne batay nnus is ne shamil hon ko kah gyaxe2x80xa6 url,user user aur ye baat americi lashkar ke ek jawan ne batayi nnuse isis ne shamil hone ko kaha gyaxe2x80xa6 url,"User user and this was told by a young American Lashkar Nunce Isis asked to join.
"
2721,5442,0.0,@Bobeydeol1 Media bhand hai. It's double standard media. Jab koi shantidoot inki G..... mein bamboo daalega then th\xe2\x80\xa6 https://t.co/R3LezTTFZz,"['user', 'media', 'bhand', 'hai', 'it', 'is', 'double', 'standard', 'media', 'jab', 'koi', 'shantidoot', 'inki', 'g', 'mein', 'bamboo', 'daalega', 'then', 'thxe2x80xa6', 'url']",us med bhand hai it is doubl standard med jab koi shantidoot ink g mein bamboo daaleg then thxe2x80xa6 url,user media bhand hai it be double standard media jab koi shantidoot inki g mein bamboo daalega then thxe2x80xa6 url,"The user media is the clause, that is, double standard media, when any of the consoles would add bamboos to their images.
"
2722,5444,0.0,@RakeshSinha01 Sunaa he \n\nAaj\n\nSanghee gaddaro k \n\nJeeja jii ka birthday he... \xf0\x9f\x98\xaf\xf0\x9f\x98\xaf\xf0\x9f\x98\xaf\n\nChalo abb boldo\n\nNathu godse na\xe2\x80\xa6 https://t.co/OG0JohqJMd,"['user', 'sunaa', 'he', 'nnaajnnsanghee', 'gaddaro', 'k', 'nnjeeja', 'jii', 'ka', 'birthday', 'he', 'xf0x9fx98xafxf0x9fx98xafxf0x9fx98xafnnchalo', 'abb', 'boldonnnathu', 'godse', 'naxe2x80xa6', 'url']",us suna he nnaajnnsangh gaddaro k nnjeeja jii ka birthday he xf0x9fx98xafxf0x9fx98xafxf0x9fx98xafnnchalo ab boldonnnathu gods naxe2x80xa6 url,user sunaa he nnaajnnsanghee gaddaro k nnjeeja jii ka birthday he xf0x9fx98xafxf0x9fx98xafxf0x9fx98xafnnchalo abb boldonnnathu godse naxe2x80xa6 url,"User has heard Nanajanasanghi Gaddaro's birthday of Najijaji ji.
"
2723,5446,0.0,"@iRheasingh @RealVinduSingh @BeingSalmanKhan Arey isko importance mt do ye Swami Om ki biwi h..ye b hindu muslim, a\xe2\x80\xa6 https://t.co/KNTfFAcOy9","['user', 'user', 'user', 'arey', 'isko', 'importance', 'mt', 'do', 'ye', 'swami', 'om', 'ki', 'biwi', 'hye', 'b', 'hindu', 'muslim', 'axe2x80xa6', 'url']",us us us arey isko import mt do ye swam om ki biw hye b hindu muslim axe2x80xa6 url,user user user arey isko importance mt do ye swami om ki biwi hye b hindu muslim axe2x80xa6 url,"Usa Usher Usa Arey Isco Importance Like That Husband Om Becomes Bibi Or In Hindu Muslim X 2x1x3 URL
"
