,label,user,tweet,emb,cleaned_tweets,lemmas
2729,0,4651418912,819748024163311618,"[-2.4067547   1.9385352  -2.1527638  -3.5543125   0.20461059  1.1383418
 -2.2937987  -0.7643989   1.2822261  -2.8599565  -0.2616688  -4.125386
  0.5325784  -2.4090183   1.3718231  -0.17244382 -2.942625    1.2220069
  0.6675222   1.2182039   0.939496   -0.22084926 -3.1255732   2.3194072
  0.40204918  0.9466915   2.802689   -2.1975412   2.2022145   0.36001614
  0.14720187 -2.293307    0.68882746 -0.8141554  -0.19635552 -0.6626275
 -2.0229363  -0.59197354 -0.01029982 -0.7126507   3.2177281  -4.0292106
  0.511237   -0.85923815  2.9150243   0.7608349  -1.9388698  -0.26668796
  0.42389545  2.405025    1.1601696   2.4321735   2.378916   -0.3246328
 -0.6474673  -2.9759429   0.06170671  4.317283   -0.29644158  2.8645484
 -0.981451   -4.102652   -1.7062043  -2.0391765 ]",<User> And even once the rape thing is true then Islam is not so big. This is my brother remembering one thing.,<user> aur ek baar bhi yeh rape wale baat sach hote toh islam itna bada nahi hotayeh ek baat yaad rakhna mere bhai
2730,0,761532967,819745043468709888,"[-5.6707724e-03 -4.0955525e-03 -3.6800443e-03  5.5998247e-03
  5.0324909e-03  1.8791965e-03 -4.7783493e-03 -7.4363030e-03
  6.9283458e-05  5.4190094e-03  2.4866576e-03 -4.9162679e-03
 -1.1955807e-03 -6.8440926e-03 -5.9255497e-03 -1.4218399e-03
  1.5660350e-03  2.2311928e-03 -7.1789110e-03  6.3256379e-03
  6.0476651e-03  6.9453707e-03 -7.2964486e-03  5.0507132e-03
  7.5597204e-03  4.3074042e-03 -4.6610138e-03 -4.0976722e-03
 -2.4883614e-03 -2.6832486e-03  6.0088690e-03  2.3014059e-03
 -6.8884338e-03  5.7612453e-03  4.0927362e-03  5.4094237e-03
  6.6058994e-03 -6.4505506e-03 -4.3831333e-03 -5.0519253e-03
 -7.9137902e-04 -6.7070439e-03 -4.7385432e-03 -5.4421258e-04
 -6.3188593e-03  5.5749097e-04  6.1240845e-04 -5.9973369e-03
  2.5152497e-03 -1.7176085e-03 -2.7910070e-04 -5.0536403e-03
  4.6611591e-03  4.8117191e-03  6.4501311e-03  3.8511481e-03
  5.7767909e-03 -4.7608833e-03  1.5780424e-03 -4.3923273e-03
 -2.3092390e-03 -4.9914066e-03 -7.7049234e-03 -2.1236539e-03]",Kalam o kalam hi k zari's gun goes off he has two call heart speeches <Rural>,qalam o kalaam hi k zarye bandooq utai jati hay it be call hate speech <url>
2731,1,413053288,819740862146023424,"[ 0.00551287 -0.00734556 -0.00453677 -0.00025558  0.00483759  0.00175121
  0.00168621  0.00378036 -0.00461195 -0.00155167  0.00652971  0.00401766
 -0.00650064 -0.00043275 -0.00282798 -0.0042694  -0.00623241 -0.00556433
  0.00433011 -0.00318515 -0.00709649 -0.00478275 -0.00464199 -0.0075161
 -0.00752386  0.00670771  0.00384334  0.00729854 -0.00396955  0.00512138
 -0.00680353  0.00277252  0.00277608  0.00301141 -0.00170681 -0.00251306
 -0.00030161 -0.00114161 -0.00731668  0.00538177 -0.00410898  0.00342933
  0.00304179 -0.00618406 -0.00121007 -0.0025648   0.00761715 -0.00645274
 -0.00339674 -0.00216346 -0.00604988  0.00772224 -0.00247834  0.00336646
  0.00109551  0.00439603 -0.00120528 -0.00010359  0.0030258   0.00277361
 -0.00426085 -0.00542295 -0.00481159  0.00595254]",<user> sirji one mulla rape and kill to dalit girl in bihar kuch to bhonko,<user> sirji one mulla rape and kill to dalit girl in bihar kuch to bhonko
2732,1,816750498346844172,819727671710121984,"[ 0.00353263 -0.00032665 -0.0006111  -0.00436174  0.00442026 -0.00021283
  0.00759425 -0.0052119   0.00359339  0.00548688  0.00710415  0.00216526
 -0.00362748  0.00116444 -0.00426782 -0.00433347 -0.00124204  0.00103975
  0.00305648 -0.00611812 -0.00124372 -0.00567026 -0.00294804  0.00609822
  0.00137647  0.00385884  0.00418351  0.00553773  0.00364344  0.00625922
  0.00518089  0.00591372  0.00631157 -0.00173266  0.00168311  0.00504745
  0.00045913  0.00057908  0.00371057 -0.00234371  0.00387464 -0.00031122
 -0.00094662  0.00071172  0.00591397 -0.0066985   0.0051864  -0.00572784
 -0.00066863  0.00146934  0.00045134  0.00512363 -0.00103333 -0.00035738
 -0.00230705 -0.0045851   0.00351505 -0.00249627  0.00738666  0.00081807
 -0.00363415 -0.00529788 -0.00669574  0.0039118 ]","It is said that the media which runs a rape incident, why not listen to the army of a soldier and the country will not run only by the officer",kaha gai wo media jo rape jasi ghatnaa ko saalo chalate hai ek fauji ki fariyaad koi kyu nhi sunta hai or keval officer se desh nhi chalega
2733,1,2454064428,819689447604318209,"[ 2.2950536e-04  2.6816977e-03  4.4071842e-03  2.0902564e-03
  3.7695561e-04 -2.9305017e-03 -6.0147760e-03  1.6080529e-03
  6.5454370e-03  7.7802395e-03  6.0165171e-03 -3.6115055e-03
  2.0133830e-03 -6.7197867e-03 -4.1936650e-03  3.9745127e-03
 -6.1288695e-03 -6.9254045e-03  7.7613820e-03  6.1573470e-03
  1.2741816e-03  6.0472181e-03 -6.1595007e-03  2.0195963e-03
  2.6996883e-03  2.5674810e-03 -3.6324777e-03  5.9924037e-03
 -1.5460717e-03  6.8225077e-04 -6.6052070e-03 -3.0473263e-03
 -4.8895823e-03 -3.5393545e-03  1.0171386e-03  3.3017416e-03
 -4.9172458e-03  4.7712005e-03 -1.4220900e-04 -4.5889453e-03
 -2.3321109e-03  2.6013041e-03 -3.0383407e-03  6.7388471e-03
  2.1250912e-03  5.1200041e-03  3.6701786e-03  5.2388716e-03
  4.8321922e-04  1.9809562e-03 -5.3162944e-06  7.3872516e-03
  6.3304491e-03 -7.7434658e-04  3.5400072e-03  4.9193278e-03
 -7.3040258e-03 -3.9125392e-03 -5.0748442e-03 -2.1384333e-03
 -2.4424046e-03 -6.5076891e-03  2.7863376e-04  7.5976499e-03]",I have been dumped on the name of rest and purar. The game has played a lot of people.,mujhe restey aur payar ke naam par dokha diya gaya haijhut ke game khela hai logo ne mere saathagar kahety payar ke naam mar jatai hate you
2734,0,363194426,819681909508894721,"[ 0.00091395 -0.00072672  0.00629031 -0.00349259 -0.00514042  0.000181
 -0.0026198  -0.0014359   0.00730853 -0.00105789 -0.007299    0.00776812
  0.0054983   0.00369163  0.00420737 -0.00263088  0.00187949 -0.0059857
  0.00525425 -0.0044156  -0.00771221  0.00133884  0.00216122 -0.00605783
  0.00071417 -0.00477382  0.00601351 -0.00012674  0.00412256 -0.00120234
  0.0007478  -0.00484755  0.00030256  0.0050123   0.00524889  0.00614758
 -0.0053103   0.00558748  0.00290273 -0.00479372  0.00681461  0.00677349
 -0.00067493  0.00366029 -0.00145866  0.00112343 -0.00089198 -0.00282909
  0.00473576  0.00480483  0.0031204  -0.00074044 -0.00276396  0.0020017
  0.00039824 -0.00286385  0.00118089 -0.00069939  0.00524275  0.00449906
  0.00639609 -0.00047829  0.0068899   0.0044279 ]",<user> hahahah i also have wondering who to touch the bass of ice cubes are also often mum and i hate that haha,<user> hahahah edhe mu edhe kamt amo durt kush tmi prek ma bojn kuku akull edhe mthojn shpesh qashtu and i hate that haha
2735,1,1894087297,819642416282136577,"[-5.1023917  -2.8040576   3.4160483  -2.454997    1.51905    -4.656542
  2.7690167  -3.0227242  -0.31913748 -5.4392133  -0.27513987  2.095789
 -2.3057263  -2.425124    3.284093    5.1979036   0.8705245  -0.52079767
  4.1219015  -1.0239242   4.342484   -4.1306005  -2.4634795  -1.4361457
  5.8641267   1.2524973   3.236414   -1.6301254   2.1478112  -0.21801509
  6.308784    6.334219    0.3481797   1.8783131  -0.35633868  5.4392223
 -2.3046029  -2.8044312   0.75537133  3.6002219  -0.7060646  -5.0394306
 -8.390951   -1.7480409  -0.89514333 -0.27960643 -0.7574227   5.998384
 -2.8771782  -1.6622108  -0.68953663  6.2052245   5.146669   -3.4149656
  0.49140504  3.653569   -2.1716297  -0.24950802  0.6741399   0.18926193
 -5.021702    2.3104846   2.9712224   3.72278   ]",<User> Freedom of Speech and Hate Speech Mama Farkah Jaan Kriselam jokingly ridicule freedom of speech,<user> freedom of speech aur hate speech ma farq jaan kr geoislam ka mazaq urana freedom of speech nhi
2736,0,3085823948,819618183732752388,"[ 1.1193841e-03 -4.1284347e-03  2.6014203e-03  2.7634227e-03
  3.6721053e-03 -3.5542231e-03  2.0046614e-03  6.2370896e-03
  1.8543359e-03 -4.5389063e-03 -4.2615281e-03 -4.9835141e-03
  1.7127936e-03 -2.5944989e-03  3.9609708e-03 -1.7984891e-03
  4.1371039e-03 -1.1512652e-03 -2.3881467e-03 -3.5360914e-03
  4.8957830e-03 -6.7692162e-03  2.9551538e-03 -3.6582130e-03
 -4.3255216e-03 -2.4440821e-04 -7.0968787e-03  4.0945453e-03
 -1.4904665e-03  9.8401261e-04 -6.7331675e-03  1.0448840e-03
  8.1478606e-04 -3.9984668e-03 -4.0389230e-03 -1.8970964e-03
 -3.4064050e-03  7.4521243e-03  8.9670753e-04  4.3349271e-03
  8.7591543e-05 -6.6210073e-04  3.8896753e-05 -5.6208046e-03
 -1.9735924e-03 -5.2250964e-03  8.0786308e-04  3.1309798e-03
 -2.9605934e-03 -6.8208668e-03 -3.3300302e-03 -6.0392818e-03
  7.7190888e-03 -3.6492397e-03  5.5260872e-03 -1.0054540e-03
  7.8023374e-03  7.3245764e-03 -8.6525932e-04 -3.4256435e-03
 -2.6776355e-03 -7.1045393e-03  3.7278507e-03 -5.2029677e-03]",<Usain> <Usain> <Usain> Its Pro is completely unknown,<user> <user> <user> adhan bro edhuvume muzhusa theriyama chumma hate panradhu
2737,0,735371159596847104,819618037074628609,"[-7.6869768e-03  6.9991844e-03  3.7790760e-03 -1.7819089e-03
  6.4360416e-03  5.9721651e-03 -8.8521378e-04 -7.0502427e-03
  5.3460468e-03  6.1431905e-04  1.3893683e-03  1.9970560e-03
 -1.8520505e-04 -3.0401479e-03  1.4572350e-04  7.3417239e-03
  2.9571990e-03 -7.3088608e-03  5.3867605e-03 -5.1226234e-03
 -7.3746345e-03 -3.3169587e-03  1.2524637e-03  8.3219807e-04
  6.7697763e-03  3.9722836e-03 -5.3589609e-03 -7.8049898e-03
 -7.7785342e-03 -1.9684683e-03  5.9830728e-03  2.4119059e-03
 -1.6546790e-03 -3.9528119e-03  4.5277565e-03 -6.2222751e-03
 -4.0444485e-03 -4.4779815e-03 -4.5878622e-03 -2.5638783e-05
  6.2085055e-03  7.4348599e-03 -3.6852558e-03 -7.7103162e-03
 -6.5495498e-03 -7.1110181e-03  4.7609084e-03 -1.9842011e-03
 -5.9177037e-03 -4.2681484e-05  5.7830213e-04  4.9383892e-03
 -5.5603450e-03  3.2637338e-03  7.3035184e-04  2.3812696e-03
 -1.4737598e-03  5.7156030e-03 -2.6740450e-03  2.9492276e-03
 -9.9822297e-04  1.8793375e-03 -2.4882888e-03  4.3864907e-03]",<user> <user> mudinjaa delhi la rape pannavana kandu pudichu oru arajitu vaa paakalaam,<user> <user> <user> mudinjaa delhi la rape pannavana kandu pudichu oru ara aranjitu vaa paakalaam
2738,1,751817436463108097,819614813013807104,"[-7.5187059e-03 -7.7772914e-03  4.6970318e-03 -1.7508436e-03
 -5.4370249e-03 -6.9063641e-03 -1.4604699e-03  3.0391014e-03
  1.8580409e-03  2.3507170e-04  1.8504068e-04 -7.0950511e-04
  2.5132198e-03  3.4083286e-04  5.4575740e-03 -1.1082304e-03
 -4.7682272e-03 -1.3135553e-03 -4.5601022e-03 -1.6715077e-03
  3.8374125e-03 -1.5023194e-03 -1.9447384e-03  8.9995598e-04
  2.8689045e-03  3.6933965e-03  3.7044168e-03 -3.4199315e-03
  3.0098956e-03  1.1280983e-03 -7.7565378e-03  2.8201719e-03
 -3.9975340e-03  6.9367401e-03  6.8531577e-03  3.5914271e-03
  6.4447336e-03 -7.6332260e-03 -7.7874041e-03  4.8929388e-03
  3.2011289e-03 -4.7825291e-03  7.4970438e-03 -6.8599107e-03
 -4.9048956e-03 -4.1887574e-03  2.5924230e-03 -7.0775296e-03
  6.7972238e-03  1.1201935e-03  4.7391397e-03 -2.5320924e-05
  3.6111446e-03 -5.4390412e-03  3.5834580e-03  2.3979938e-03
 -2.0295465e-03  1.7031359e-03 -3.7913851e-03 -7.3107732e-03
 -7.6405169e-03 -1.0614408e-03  5.4664812e-03 -8.0460170e-04]",I hate that heat this filthy Woman Lopmudra Koi do not even think the angle of India is the reprentent <User> <User> <User>,i hate hate hate hate this filthy woman lopamudrakoi bhi angle se lagta nahi india ko representkihai <user> <user> <user>
2739,0,2852082764,819607468347105280,"[ 2.0763583  -1.5649047  -0.7825141  -3.4384692  -1.809563   -1.5894462
 -2.5518456   1.1035944   1.5105091   1.0817866  -0.08450007  1.0365431
  0.38016963  2.46184     2.7208402  -1.8217722  -1.0460767   1.0393988
 -0.82617366 -1.4578669   1.2388881  -2.3731368   2.8492217   0.51001936
 -0.71774215 -0.23998524  0.17548962 -1.3513697  -0.8865132   0.3521653
  0.26606992  1.0126445  -0.12359042 -0.9977107   0.7736359   0.3179686
 -0.59661686 -1.2730619   2.1699884  -0.95982903 -0.5105582  -0.5126436
 -0.37854576 -0.4498394   0.7705398   1.2655457  -2.4618528   2.8690898
  0.02524632 -0.03076005 -1.2306501  -5.4642572   0.35590053  0.04165539
  3.2271     -0.81411237 -0.99900407 -1.8125327   1.5837396   4.082084
  0.7644394   0.7591674   2.7290504   0.35696185]",How can someone delete the user?,<user> <user> fawad ko koi kesay hate kr skta hai
2740,1,793544829305167872,819604321415397376,"[ 1.5539645   4.500966   -4.143072   -2.839465   -3.1498644  -0.49128747
  2.822653   -1.5426486   1.175986    1.0862281  -3.548083    1.222106
 -2.4060023  -1.8490343  -2.2118309   4.338244   -1.2636107   0.57427776
  2.509718   -0.47431055 -1.8471854   0.5857474   1.5452716  -2.7811925
  1.9345797  -2.3717048   0.29451177  1.1769085  -5.1220675  -1.718793
  0.6421915  -0.32680762 -5.3514132   1.0431279   0.46741843  1.4008574
 -0.9741867  -2.7998514  -3.8680148  -2.6845934   0.53897876 -2.3929796
 -1.2050154   1.9595633   0.62375695 -0.09870063  0.61849797  0.27266395
 -0.7768739   2.444345   -3.0721173   0.12550451 -0.8202119  -3.0572774
 -3.967189    0.31993848 -0.07290269  0.14093168  3.9997644  -2.8173048
  0.4455542   1.4109042  -0.17110646  1.4497381 ]","<User> What is the connection between Gay Lesbian? What are the comments from you, what are you talking about, Lesbian and some",<user> i also hate banibut isse gay lesbian ka kya sambandhcheap commentshumlog kya mar se eat haigay lesbian aur kuch
2741,1,804924057334317056,819601821932994565,"[ 0.00448971 -0.00134752 -0.00127041  0.00437181  0.00253931  0.00300534
 -0.00488365 -0.00614951 -0.00775639 -0.00115083 -0.0064322  -0.00752422
  0.00602113  0.00318057  0.00646954  0.00576472 -0.0075208  -0.004917
 -0.00767316 -0.00287466  0.00497809  0.00744204 -0.00341496 -0.00329269
  0.00477369  0.0040758  -0.00763762 -0.00719989 -0.00746284  0.00323923
  0.00250063  0.00406228  0.00720226  0.00585042  0.00084072 -0.00121339
 -0.00698137  0.00684754  0.00737766  0.00398136 -0.00572904  0.00718862
  0.00656988 -0.00741422  0.00345539 -0.00329942 -0.00064607  0.00261931
 -0.00282687 -0.00186374 -0.00031194  0.00475346 -0.00024902 -0.00080337
 -0.00438134  0.0016999   0.00403928 -0.00701393 -0.00223069  0.00564625
 -0.00703661 -0.00587076  0.00158872 -0.00640186]",I hate HOPE TRADE V,i hate lopa trend vi banao yar bahut hit hogi i stand by bani
2742,1,817056278392360960,819597561908465664,"[-3.5262455e-03 -2.7097075e-03 -2.2121253e-03 -4.0884651e-03
  2.4010562e-03 -3.8171809e-03  6.6462769e-03  5.5726903e-04
  2.1006591e-03 -7.2722333e-03  2.4463022e-03  1.4940142e-03
  3.1846152e-03 -3.7150853e-04 -7.6647568e-03  3.4441515e-03
  5.7067913e-03 -5.2584796e-03  2.2964028e-03 -1.1418455e-03
  6.9387625e-03 -1.7850790e-03  3.2698908e-03 -2.0416772e-03
  4.3458203e-03 -5.0605899e-03  3.0959798e-03  7.6347170e-03
  5.8279159e-03  6.7497389e-03  1.7508904e-03  4.9263309e-03
 -6.9274874e-03  4.3455376e-03  3.1630243e-03  6.7345070e-05
 -7.6218382e-03 -3.1478365e-03  2.7516782e-03 -2.6224845e-03
  6.9362996e-03 -2.9807666e-03  3.7585632e-03  3.3341451e-03
 -3.9060107e-03  3.9091888e-03 -2.6586761e-03 -2.5976340e-03
  3.5166321e-03 -5.0884467e-03 -4.7208020e-03 -6.3130264e-03
 -5.1195733e-03 -4.8879432e-03 -3.2337664e-03  6.0141101e-03
 -2.6414297e-03  3.7636505e-03 -1.0699695e-05  7.6126810e-03
 -4.8073428e-03 -7.8316545e-04  5.9700911e-03  2.7362213e-03]","<User> <User> User> Bani Do you die for money and you are in your father's bedroom, Really Hat U",<user> <user> <user> bani j kya tum pase ke liye marti ho aur tume apne papa ke syalrime jitihoooo i reali hate you
2743,1,2573364475,819596156762288136,"[ 0.00034703 -0.00143097 -0.00199964 -0.00021271 -0.00138301 -0.00776984
 -0.00446022 -0.00240678  0.00097622 -0.00159091 -0.00744684 -0.00641299
 -0.00608998 -0.00508035 -0.00292368  0.00068882 -0.00255593  0.00082518
 -0.00213156  0.0043143   0.00418832 -0.0021825  -0.00595307 -0.0026796
 -0.0044717  -0.00528445 -0.00123889  0.00090773 -0.00647831  0.00231533
  0.00062307  0.00458812  0.00455465  0.00289405  0.00495916  0.00353608
  0.00315658  0.0053674  -0.00728622 -0.00702713 -0.00632695 -0.00723397
  0.00270762  0.00671618 -0.00414474 -0.00608946  0.00772255 -0.00124854
  0.00099695  0.00319186  0.00171184 -0.00496717  0.00059639 -0.00478023
  0.00265469 -0.00356481 -0.00300456 -0.00084491  0.00196902 -0.00762303
  0.00658075  0.00189378 -0.0019293   0.00547865]","If India is in the country like Israel, then there is no way to get rid of such poor speakers who do not lease",ase ghatiya bol bolne walo ko patta nahi ki bharat desh h to masti le rahe hi agar izrail jase desh me hote to zindgi se hate dho bathte
2744,0,2205505429,819587270919462912,"[-0.00343015 -0.00204042 -0.0034441   0.00215518 -0.00324372 -0.00495795
 -0.00434801 -0.00598045 -0.00732551  0.00644208 -0.00652032  0.00448693
  0.00765797 -0.00315924 -0.00265479 -0.00321434  0.00309704  0.0051531
 -0.00196235  0.00695287  0.00132686  0.00518507 -0.0013187   0.00297507
  0.00566809 -0.00086133 -0.00200772  0.00594825  0.00144254 -0.00015634
  0.00679637  0.00664474  0.00702787 -0.00132018  0.00474579 -0.00709783
 -0.00176458  0.00735106 -0.00370222  0.00548435 -0.00757543  0.00318853
 -0.00352188  0.00184918  0.00275282 -0.00076791  0.00533667  0.00306353
 -0.00261925 -0.00637543 -0.00068068  0.00603518 -0.00705864  0.00626322
 -0.00167765 -0.00415031 -0.00529388 -0.00700431  0.00336543  0.00558884
  0.00033764 -0.00365016 -0.0045123   0.00598209]","<User> <User> You do not have to be blind, do not read and if you have been you read the upshot side",<user> <user> tujhe nahi padhna andhaa bane rehna hai toh na padh even if you hate you must read the opposite side
2745,1,3690505039,819586685075853316,"[ 0.6451722  -2.1424308  -0.6908923  -3.2312777   1.9770973   3.6575408
  0.8577119   3.3143504   2.0240088  -5.0279393  -2.0616548  -2.044961
 -1.48673     2.6653764   1.6460528  -3.0230608   4.131693   -1.5920569
 -0.9596878  -1.0833614  -5.734593    1.234677   -0.33579287 -2.7446907
  3.7225628  -0.707687    3.0524786  -2.4897575  -3.6565177   0.57060593
  0.52779144  2.3387628  -1.4771554  -2.2835486   0.9587394   0.1277384
 -1.1754867   3.989984   -4.1628017  -1.6241518  -1.5566329   4.375326
 -0.14595866 -2.3915381   3.8115609  -0.16495092  1.9886326   0.4837311
 -1.8977925   2.6395888  -0.4164201  -0.8480465  -0.25901952 -1.8863353
 -1.2541205  -1.5926154  -1.9020027  -3.2854114  -2.282573   -0.9324271
  1.2452699   0.07607009  2.3793473   0.6566424 ]","Let the ray bhakamangay beekar khuk begged according to his liking, looking at the finger of the other, said I said, pakistaniso e block u <url>",chal re bhikmange apni aukat anusar batkarkhud bhik mange dusare ko anguli dekhatihaimaine kaha na i hate pakistanisso i block you <url>
2746,0,3352080443,819576021246676994,"[-3.0821745  -3.7027705  -4.2311587   7.024361    2.5373714   4.3442774
  4.8802896  -3.6935523  -0.6945243   0.9381435  -2.297424   -5.612624
 -2.3733985  -2.7482312   0.89024633  0.14306636 -4.765669   -2.2412384
 -6.2360296  -7.15347     3.916626    8.913711   -1.3753175   1.3649107
  1.4841881  -4.1377106   3.9374774   1.1380349  -1.3826575   6.630319
  7.27333    -1.0764772  -1.581864    1.506371    5.0134377  -5.113217
  2.799767    3.8253856   0.1531194  -2.1082287  -1.0769492   3.1657414
  7.811577    1.7192466   4.217504    2.4906425   1.4541067  -2.914368
 -1.8173774  -1.4157193   0.875737    4.558314    5.3657117  -4.286126
  5.663919    1.1399522  -0.53333205 -0.31350583 -0.77741814 -1.7307348
 -4.947314   -3.9077437  -2.1075654   6.5940537 ]",<User> know how much Akkias do to me,<user> pataa he bahut akkians mujhse hate karte h
2747,1,798782222572474368,819572967973814273,"[-0.14601327  0.14598066  1.7312243  -1.0848444   1.2043012   3.440915
 -0.74382687  1.7541579  -0.58385605  2.727275    1.3127646   3.652073
  0.67463094  1.8617308   1.4379199  -3.218307    5.040022   -1.5868618
  4.729852   -6.6403456  -4.7489634   7.338087   -1.2434504  -2.1680045
 -3.7914987   1.8861753  -6.9745636  -9.35056    -5.747963   -6.3198075
  1.4566703   0.11542533  3.1225815   4.3402905  -3.9153645  -3.3999057
 -6.2883315  -2.6804488   1.1708126   3.0560913  -4.3355246  -0.34534663
  8.446867    0.40957987  2.9402566   2.5017247  -5.138569    6.598781
  9.041852    0.2048482   3.653173    2.57959     1.0304897   3.868129
 -1.2009006   5.4884305   4.3374133  -3.6666296  -0.02349328  1.9558128
 -3.346609    4.670077   -0.3706848   4.8249035 ]",<User> <User> Humayun to complete the first TERISM of speaking with your PU,<user> <user> humayun apne pm se bol ki pehle terrorism khatam kare puriya duniya me gandagi faila ke rakhi hai pakistan ne
